,id,display_name,works_api_url,h_index,works_count,country_code
492,https://openalex.org/A5033208803,Tom Theile,https://api.openalex.org/works?filter=author.id:A5033208803,3,9,DE
493,https://openalex.org/A5016227218,Carlos Callejo Peñalba,https://api.openalex.org/works?filter=author.id:A5016227218,0,1,
494,https://openalex.org/A5063557800,Kiran Garimella,https://api.openalex.org/works?filter=author.id:A5063557800,29,208,US
495,https://openalex.org/A5003896967,Lavinia Rossi Mori,https://api.openalex.org/works?filter=author.id:A5003896967,1,3,IT
496,https://openalex.org/A5070657345,Vittorio Loreto,https://api.openalex.org/works?filter=author.id:A5070657345,40,254,IT
497,https://openalex.org/A5091661935,Erick Elejalde,https://api.openalex.org/works?filter=author.id:A5091661935,7,24,DE
498,https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,CN
499,https://openalex.org/A5086893629,Loreto Bravo,https://api.openalex.org/works?filter=author.id:A5086893629,18,61,CL
500,https://openalex.org/A5039966234,Francisco Barreras,https://api.openalex.org/works?filter=author.id:A5039966234,2,24,US
501,https://openalex.org/A5041993985,Bethany Hsiao,https://api.openalex.org/works?filter=author.id:A5041993985,0,1,US
502,https://openalex.org/A5026914509,Hong-Yuan Mark Liao,https://api.openalex.org/works?filter=author.id:A5026914509,30,225,CN
503,https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,CN
504,https://openalex.org/A5029945844,Sonia Yeh,https://api.openalex.org/works?filter=author.id:A5029945844,32,184,SE
505,https://openalex.org/A5076045006,Yunkyu Sohn,https://api.openalex.org/works?filter=author.id:A5076045006,4,19,US
506,https://openalex.org/A5032278939,Laurence Brandenberger,https://api.openalex.org/works?filter=author.id:A5032278939,5,30,CH
507,https://openalex.org/A5057650206,Frank Schweitzer,https://api.openalex.org/works?filter=author.id:A5057650206,47,452,CH
508,https://openalex.org/A5090115852,Niklas Stoehr,https://api.openalex.org/works?filter=author.id:A5090115852,5,52,CH
509,https://openalex.org/A5089637526,Benjamin J. Radford,https://api.openalex.org/works?filter=author.id:A5089637526,5,26,US
