,id,display_name,works_api_url,works_count,h_index,country_code
349,https://openalex.org/A5038043083,Sanja Šćepanović,https://api.openalex.org/works?filter=author.id:A5038043083,63,9,GB
350,https://openalex.org/A5056041083,Ozgur Can Seckin,https://api.openalex.org/works?filter=author.id:A5056041083,4,0,US
351,https://openalex.org/A5015718160,Marie‐Laure Charpignon,https://api.openalex.org/works?filter=author.id:A5015718160,50,8,US
352,https://openalex.org/A5015136375,S. Das,https://api.openalex.org/works?filter=author.id:A5015136375,496,69,IT
353,https://openalex.org/A5060277811,Maimuna S. Majumder,https://api.openalex.org/works?filter=author.id:A5060277811,94,23,US
354,https://openalex.org/A5038377848,Roberta Sinatra,https://api.openalex.org/works?filter=author.id:A5038377848,54,23,DK
355,https://openalex.org/A5069003153,Yuxing Xia,https://api.openalex.org/works?filter=author.id:A5069003153,435,38,CN
356,https://openalex.org/A5087538685,Suman Kumar Maity,https://api.openalex.org/works?filter=author.id:A5087538685,76,26,IL
357,https://openalex.org/A5076755077,Stefan Wuchty,https://api.openalex.org/works?filter=author.id:A5076755077,130,35,US
358,https://openalex.org/A5002041772,Dashun Wang,https://api.openalex.org/works?filter=author.id:A5002041772,130,28,US
359,https://openalex.org/A5015396887,Stephan Bachmann,https://api.openalex.org/works?filter=author.id:A5015396887,121,32,CH
360,https://openalex.org/A5080649498,Lisette Espín Noboa,https://api.openalex.org/works?filter=author.id:A5080649498,3,3,DE
361,https://openalex.org/A5074129504,Fariba Karimi,https://api.openalex.org/works?filter=author.id:A5074129504,96,14,AT
362,https://openalex.org/A5060256587,Claudia Acciai,https://api.openalex.org/works?filter=author.id:A5060256587,14,3,DK
363,https://openalex.org/A5084459940,Benjamin C. Holding,https://api.openalex.org/works?filter=author.id:A5084459940,23,8,DK
364,https://openalex.org/A5087711642,Jesper W. Schneider,https://api.openalex.org/works?filter=author.id:A5087711642,102,20,DK
365,https://openalex.org/A5038390320,Frauke Kreuter,https://api.openalex.org/works?filter=author.id:A5038390320,299,36,DE
366,https://openalex.org/A5022272025,Francesco Bonchi,https://api.openalex.org/works?filter=author.id:A5022272025,336,48,IT
367,https://openalex.org/A5067134501,Subhayan Mukerjee,https://api.openalex.org/works?filter=author.id:A5067134501,25,4,SG
368,https://openalex.org/A5022802322,Yang Zhang,https://api.openalex.org/works?filter=author.id:A5022802322,15205,164,CN
369,https://openalex.org/A5013761723,Yilang Peng,https://api.openalex.org/works?filter=author.id:A5013761723,30,8,US
370,https://openalex.org/A5073116071,Miaomiao Cheng,https://api.openalex.org/works?filter=author.id:A5073116071,95,26,CN
371,https://openalex.org/A5007104279,Shunyuan Zhang,https://api.openalex.org/works?filter=author.id:A5007104279,65,6,US
372,https://openalex.org/A5011126050,Makoto Mizuno,https://api.openalex.org/works?filter=author.id:A5011126050,292,34,JP
373,https://openalex.org/A5042566978,Hiroki Takikawa,https://api.openalex.org/works?filter=author.id:A5042566978,4,2,JP
374,https://openalex.org/A5003680815,Tina Law,https://api.openalex.org/works?filter=author.id:A5003680815,11,2,US
375,https://openalex.org/A5063325475,Natalie M. Gallagher,https://api.openalex.org/works?filter=author.id:A5063325475,24,9,US
376,https://openalex.org/A5015694492,Zoltán Kmetty,https://api.openalex.org/works?filter=author.id:A5015694492,72,5,HU
377,https://openalex.org/A5002912874,Julia Szamely,https://api.openalex.org/works?filter=author.id:A5002912874,1,1,
378,https://openalex.org/A5039592281,Dong Han,https://api.openalex.org/works?filter=author.id:A5039592281,465,38,CN
379,https://openalex.org/A5073988900,Kellner Anikó,https://api.openalex.org/works?filter=author.id:A5073988900,1,1,
380,https://openalex.org/A5005353484,Edison Martins Paulo,https://api.openalex.org/works?filter=author.id:A5005353484,47,7,MZ
381,https://openalex.org/A5091533231,Riccardo Di Clemente,https://api.openalex.org/works?filter=author.id:A5091533231,51,13,GB
382,https://openalex.org/A5065232848,James D. Michelson,https://api.openalex.org/works?filter=author.id:A5065232848,133,40,US
383,https://openalex.org/A5061831997,Miruna Cotet,https://api.openalex.org/works?filter=author.id:A5061831997,1,1,US
384,https://openalex.org/A5035276054,Wenjia Zhao,https://api.openalex.org/works?filter=author.id:A5035276054,46,12,CN
385,https://openalex.org/A5033765081,Ian Krajbich,https://api.openalex.org/works?filter=author.id:A5033765081,91,27,US
386,https://openalex.org/A5000518851,Seongwoon Kim,https://api.openalex.org/works?filter=author.id:A5000518851,4,2,KR
387,https://openalex.org/A5022887644,Sascha G. Walter,https://api.openalex.org/works?filter=author.id:A5022887644,73,12,DE
388,https://openalex.org/A5042153855,Alan Paul Kwan,https://api.openalex.org/works?filter=author.id:A5042153855,1,0,
389,https://openalex.org/A5025245627,Anjali Saxena,https://api.openalex.org/works?filter=author.id:A5025245627,72,13,US
390,https://openalex.org/A5019906371,Rudolf Hanel,https://api.openalex.org/works?filter=author.id:A5019906371,307,45,AT
391,https://openalex.org/A5032934166,Frank Neffke,https://api.openalex.org/works?filter=author.id:A5032934166,87,14,US
392,https://openalex.org/A5002455634,Hirokazu Shirado,https://api.openalex.org/works?filter=author.id:A5002455634,30,10,US
393,https://openalex.org/A5071088094,Shunichi Kasahara,https://api.openalex.org/works?filter=author.id:A5071088094,63,14,JP
394,https://openalex.org/A5010495671,Nicholas A. Christakis,https://api.openalex.org/works?filter=author.id:A5010495671,423,86,US
395,https://openalex.org/A5065682719,Luís M. Rocha,https://api.openalex.org/works?filter=author.id:A5065682719,180,22,US
396,https://openalex.org/A5056777216,Rion Brattig Correia,https://api.openalex.org/works?filter=author.id:A5056777216,41,7,PT
397,https://openalex.org/A5014662127,Alain Barrat,https://api.openalex.org/works?filter=author.id:A5014662127,325,65,FR
398,https://openalex.org/A5067206551,Sebastiano Bontorin,https://api.openalex.org/works?filter=author.id:A5067206551,8,2,IT
399,https://openalex.org/A5059223686,Riccardo Gallotti,https://api.openalex.org/works?filter=author.id:A5059223686,67,15,IT
400,https://openalex.org/A5068819495,Luca Pappalardo,https://api.openalex.org/works?filter=author.id:A5068819495,133,25,IT
401,https://openalex.org/A5019170728,Manlio De Domenico,https://api.openalex.org/works?filter=author.id:A5019170728,273,51,IT
402,https://openalex.org/A5055119176,Qing Cao,https://api.openalex.org/works?filter=author.id:A5055119176,143,33,US
403,https://openalex.org/A5030641600,Babak Heydari,https://api.openalex.org/works?filter=author.id:A5030641600,88,16,US
404,https://openalex.org/A5042970272,Giovanni Mauro Cattaneo,https://api.openalex.org/works?filter=author.id:A5042970272,177,32,IT
405,https://openalex.org/A5078906245,Antonio Longa,https://api.openalex.org/works?filter=author.id:A5078906245,22,4,IT
406,https://openalex.org/A5036298760,Maddalena Conte,https://api.openalex.org/works?filter=author.id:A5036298760,70,14,IT
407,https://openalex.org/A5015195367,Qi Wang,https://api.openalex.org/works?filter=author.id:A5015195367,13319,161,CN
408,https://openalex.org/A5074777044,Kishore Vasan,https://api.openalex.org/works?filter=author.id:A5074777044,11,4,US
409,https://openalex.org/A5005775991,Xinlan Emily Hu,https://api.openalex.org/works?filter=author.id:A5005775991,4,2,US
410,https://openalex.org/A5019373396,Linnea Gandhi,https://api.openalex.org/works?filter=author.id:A5019373396,11,7,US
411,https://openalex.org/A5082665196,Lillio Mok,https://api.openalex.org/works?filter=author.id:A5082665196,9,2,CA
412,https://openalex.org/A5072793088,Lijun Sun,https://api.openalex.org/works?filter=author.id:A5072793088,140,40,US
413,https://openalex.org/A5069561077,Shilad Sen,https://api.openalex.org/works?filter=author.id:A5069561077,50,21,US
414,https://openalex.org/A5088501882,Bahareh Sarrafzadeh,https://api.openalex.org/works?filter=author.id:A5088501882,21,5,US
415,https://openalex.org/A5049292941,Peter J. Houghton,https://api.openalex.org/works?filter=author.id:A5049292941,448,44,US
416,https://openalex.org/A5052278645,Mikiko Shimaoka,https://api.openalex.org/works?filter=author.id:A5052278645,9,1,JP
417,https://openalex.org/A5063339619,Tomomi Kito,https://api.openalex.org/works?filter=author.id:A5063339619,35,8,JP
418,https://openalex.org/A5040829611,Tzu‐Chen Yen,https://api.openalex.org/works?filter=author.id:A5040829611,411,57,TW
419,https://openalex.org/A5046159336,Kate L. Wootton,https://api.openalex.org/works?filter=author.id:A5046159336,16,7,NZ
420,https://openalex.org/A5014647140,Aaron Clauset,https://api.openalex.org/works?filter=author.id:A5014647140,201,43,US
421,https://openalex.org/A5027079032,Daniel B. Larremore,https://api.openalex.org/works?filter=author.id:A5027079032,113,29,US
422,https://openalex.org/A5054505815,Ezequiel M. Vázquez‐López,https://api.openalex.org/works?filter=author.id:A5054505815,229,27,ES
423,https://openalex.org/A5008439962,Stefan M. Herzog,https://api.openalex.org/works?filter=author.id:A5008439962,109,18,DE
424,https://openalex.org/A5052132950,Jianying Zhou,https://api.openalex.org/works?filter=author.id:A5052132950,398,45,CN
425,https://openalex.org/A5081008532,Daniele Quercia,https://api.openalex.org/works?filter=author.id:A5081008532,244,36,GB
426,https://openalex.org/A5065893083,Wanqi Hu,https://api.openalex.org/works?filter=author.id:A5065893083,11,5,CN
427,https://openalex.org/A5088335237,Xinran Wang,https://api.openalex.org/works?filter=author.id:A5088335237,883,81,CN
428,https://openalex.org/A5055757510,Yunhao Yuan,https://api.openalex.org/works?filter=author.id:A5055757510,357,26,CN
429,https://openalex.org/A5057029055,Koustuv Saha,https://api.openalex.org/works?filter=author.id:A5057029055,89,19,US
430,https://openalex.org/A5002913960,Barbara Keller,https://api.openalex.org/works?filter=author.id:A5002913960,69,26,CH
431,https://openalex.org/A5032953678,Erkki Isometsä,https://api.openalex.org/works?filter=author.id:A5032953678,457,70,FI
432,https://openalex.org/A5003213649,Talayeh Aledavood,https://api.openalex.org/works?filter=author.id:A5003213649,36,11,FI
433,https://openalex.org/A5025112887,Artem Kuriksha,https://api.openalex.org/works?filter=author.id:A5025112887,5,0,US
434,https://openalex.org/A5061941192,Priyanka Goonetilleke,https://api.openalex.org/works?filter=author.id:A5061941192,5,1,US
435,https://openalex.org/A5072436705,Anastasia Karpova,https://api.openalex.org/works?filter=author.id:A5072436705,8,1,
436,https://openalex.org/A5046955571,Peter Meylakhs,https://api.openalex.org/works?filter=author.id:A5046955571,27,10,RU
437,https://openalex.org/A5024873815,Sebastian Mildiner Moraga,https://api.openalex.org/works?filter=author.id:A5024873815,6,1,NL
438,https://openalex.org/A5059607114,Fionneke M. Bos,https://api.openalex.org/works?filter=author.id:A5059607114,21,10,NL
439,https://openalex.org/A5005840933,Bennard Doornbos,https://api.openalex.org/works?filter=author.id:A5005840933,52,16,NL
440,https://openalex.org/A5014971104,Richard Bruggeman,https://api.openalex.org/works?filter=author.id:A5014971104,401,47,NL
441,https://openalex.org/A5028792261,Lian van der Krieke,https://api.openalex.org/works?filter=author.id:A5028792261,51,17,NL
442,https://openalex.org/A5048153913,Evelien Snippe,https://api.openalex.org/works?filter=author.id:A5048153913,75,21,NL
443,https://openalex.org/A5031538551,Emmeke Aarts,https://api.openalex.org/works?filter=author.id:A5031538551,42,11,NL
444,https://openalex.org/A5084918963,Елизавета Сивак,https://api.openalex.org/works?filter=author.id:A5084918963,50,7,NL
445,https://openalex.org/A5040564747,Malvina Nissim,https://api.openalex.org/works?filter=author.id:A5040564747,204,23,NL
446,https://openalex.org/A5086908160,Gert Stulp,https://api.openalex.org/works?filter=author.id:A5086908160,103,24,NL
447,https://openalex.org/A5048149307,Frede Østergaard Andersen,https://api.openalex.org/works?filter=author.id:A5048149307,114,33,DK
448,https://openalex.org/A5080193434,Pantelis P. Analytis,https://api.openalex.org/works?filter=author.id:A5080193434,45,5,DK
449,https://openalex.org/A5059274507,Dorina Diana Verdes,https://api.openalex.org/works?filter=author.id:A5059274507,1,0,DK
450,https://openalex.org/A5054701292,Julian Berger,https://api.openalex.org/works?filter=author.id:A5054701292,23,8,US
451,https://openalex.org/A5091759851,Ralf H. J. M. Kurvers,https://api.openalex.org/works?filter=author.id:A5091759851,118,29,DE
452,https://openalex.org/A5032099222,Elias Najarro,https://api.openalex.org/works?filter=author.id:A5032099222,21,4,DK
453,https://openalex.org/A5088505613,Claire Glanois,https://api.openalex.org/works?filter=author.id:A5088505613,14,3,DK
454,https://openalex.org/A5052905268,Louisa Jane Di Felice,https://api.openalex.org/works?filter=author.id:A5052905268,21,7,FR
455,https://openalex.org/A5065436497,Djordje Grbic,https://api.openalex.org/works?filter=author.id:A5065436497,29,8,CA
456,https://openalex.org/A5058797533,Meysam Alizadeh,https://api.openalex.org/works?filter=author.id:A5058797533,34,9,CH
457,https://openalex.org/A5093895823,Darya Zare,https://api.openalex.org/works?filter=author.id:A5093895823,0,0,
458,https://openalex.org/A5093895824,Mohammadhadi Aliahmadi,https://api.openalex.org/works?filter=author.id:A5093895824,0,0,
459,https://openalex.org/A5013170605,Maël Kubli,https://api.openalex.org/works?filter=author.id:A5013170605,14,5,CH
460,https://openalex.org/A5057252498,Shayan Ebrahimi,https://api.openalex.org/works?filter=author.id:A5057252498,25,7,US
461,https://openalex.org/A5046475081,Fabrizio Gilardi,https://api.openalex.org/works?filter=author.id:A5046475081,112,25,CH
462,https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,37892,207,CN
463,https://openalex.org/A5033716467,Edmond Awad,https://api.openalex.org/works?filter=author.id:A5033716467,56,11,GB
464,https://openalex.org/A5081286391,Gregorio López,https://api.openalex.org/works?filter=author.id:A5081286391,243,32,ES
465,https://openalex.org/A5029849168,Mario Castro,https://api.openalex.org/works?filter=author.id:A5029849168,628,88,US
466,https://openalex.org/A5079162755,Daniel Valdenegro,https://api.openalex.org/works?filter=author.id:A5079162755,22,10,CL
467,https://openalex.org/A5075497327,Charles Rahal,https://api.openalex.org/works?filter=author.id:A5075497327,32,8,GB
468,https://openalex.org/A5073838075,Dylan Connor,https://api.openalex.org/works?filter=author.id:A5073838075,49,9,US
469,https://openalex.org/A5021841588,Thomas Kemeny,https://api.openalex.org/works?filter=author.id:A5021841588,89,20,CA
470,https://openalex.org/A5079154791,Kokil Jaidka,https://api.openalex.org/works?filter=author.id:A5079154791,130,18,SG
471,https://openalex.org/A5028191957,Junsol Kim,https://api.openalex.org/works?filter=author.id:A5028191957,14,4,KR
472,https://openalex.org/A5066089123,Byungkyu Lee,https://api.openalex.org/works?filter=author.id:A5066089123,35,11,US
473,https://openalex.org/A5030796190,Güneş Erkan,https://api.openalex.org/works?filter=author.id:A5030796190,17,12,US
474,https://openalex.org/A5022550400,Christoffer Florczak,https://api.openalex.org/works?filter=author.id:A5022550400,12,2,DK
475,https://openalex.org/A5071988241,Vasanth Sarathy,https://api.openalex.org/works?filter=author.id:A5071988241,35,6,US
476,https://openalex.org/A5012772786,Sonja Schmer-Galunder,https://api.openalex.org/works?filter=author.id:A5012772786,31,5,US
477,https://openalex.org/A5051226686,Dan Thomsen,https://api.openalex.org/works?filter=author.id:A5051226686,56,7,US
478,https://openalex.org/A5078604948,Laurel Bobrow,https://api.openalex.org/works?filter=author.id:A5078604948,6,5,US
479,https://openalex.org/A5008813157,Richard Freedman,https://api.openalex.org/works?filter=author.id:A5008813157,235,47,US
480,https://openalex.org/A5012168451,Marios Constantinides,https://api.openalex.org/works?filter=author.id:A5012168451,70,9,GB
481,https://openalex.org/A5041600397,Zachary Pangan,https://api.openalex.org/works?filter=author.id:A5041600397,3,0,PH
482,https://openalex.org/A5041089475,Eiji Aramaki,https://api.openalex.org/works?filter=author.id:A5041089475,206,17,JP
483,https://openalex.org/A5046718849,Shoko Wakamiya,https://api.openalex.org/works?filter=author.id:A5046718849,134,15,JP
484,https://openalex.org/A5010572901,K. M. Liew,https://api.openalex.org/works?filter=author.id:A5010572901,212,37,JP
485,https://openalex.org/A5005540314,Shuntaro Yada,https://api.openalex.org/works?filter=author.id:A5005540314,57,8,JP
486,https://openalex.org/A5005815315,Wan Jou She,https://api.openalex.org/works?filter=author.id:A5005815315,21,4,US
487,https://openalex.org/A5049802130,Alessandro Gambetti,https://api.openalex.org/works?filter=author.id:A5049802130,3,1,PT
488,https://openalex.org/A5030353409,Qiwei Han,https://api.openalex.org/works?filter=author.id:A5030353409,26,16,CN
489,https://openalex.org/A5033656008,Ingmar Weber,https://api.openalex.org/works?filter=author.id:A5033656008,272,39,QA
490,https://openalex.org/A5018717377,Anne C. Kroon,https://api.openalex.org/works?filter=author.id:A5018717377,30,8,NL
491,https://openalex.org/A5039164628,Satoshi Tohda,https://api.openalex.org/works?filter=author.id:A5039164628,1,1,
492,https://openalex.org/A5054943090,Regina Widjaya,https://api.openalex.org/works?filter=author.id:A5054943090,1,1,
493,https://openalex.org/A5079221037,Stocking Galen,https://api.openalex.org/works?filter=author.id:A5079221037,13,3,US
494,https://openalex.org/A5015211752,Aaron Smith,https://api.openalex.org/works?filter=author.id:A5015211752,157,37,GB
495,https://openalex.org/A5088276589,Amin Mekacher,https://api.openalex.org/works?filter=author.id:A5088276589,11,3,GB
496,https://openalex.org/A5036868218,Bedoor AlShebli,https://api.openalex.org/works?filter=author.id:A5036868218,31,11,AE
497,https://openalex.org/A5040551932,Sylvain Fontaine,https://api.openalex.org/works?filter=author.id:A5040551932,10,1,FR
498,https://openalex.org/A5076281398,Floriana Gargiulo,https://api.openalex.org/works?filter=author.id:A5076281398,81,14,FR
499,https://openalex.org/A5084860941,Michel Dubois,https://api.openalex.org/works?filter=author.id:A5084860941,176,23,FR
500,https://openalex.org/A5065919650,Paola Tubaro,https://api.openalex.org/works?filter=author.id:A5065919650,197,15,FR
501,https://openalex.org/A5021877724,José Miguel Acosta-Córdova,https://api.openalex.org/works?filter=author.id:A5021877724,2,1,US
502,https://openalex.org/A5004566032,Emőke-Ágnes Horvát,https://api.openalex.org/works?filter=author.id:A5004566032,57,11,US
503,https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,37892,207,CN
504,https://openalex.org/A5067953991,Aliakbar Akbaritabar,https://api.openalex.org/works?filter=author.id:A5067953991,39,7,DE
505,https://openalex.org/A5050554579,Andrés F. Castro Torres,https://api.openalex.org/works?filter=author.id:A5050554579,55,6,DE
506,https://openalex.org/A5068542997,Vincent Larivière,https://api.openalex.org/works?filter=author.id:A5068542997,501,58,CA
507,https://openalex.org/A5029483412,Cassidy R. Sugimoto,https://api.openalex.org/works?filter=author.id:A5029483412,282,43,US
508,https://openalex.org/A5075790566,Erin Walk,https://api.openalex.org/works?filter=author.id:A5075790566,2,1,
509,https://openalex.org/A5011588754,Nicholas LaBerge,https://api.openalex.org/works?filter=author.id:A5011588754,11,3,US
510,https://openalex.org/A5017049988,S. Nagy,https://api.openalex.org/works?filter=author.id:A5017049988,128,15,HU
511,https://openalex.org/A5050902528,Indrajeet Patil,https://api.openalex.org/works?filter=author.id:A5050902528,85,18,DE
512,https://openalex.org/A5031982402,Erez Yoeli,https://api.openalex.org/works?filter=author.id:A5031982402,45,13,US
513,https://openalex.org/A5039162249,Elohim Fonseca dos Reis,https://api.openalex.org/works?filter=author.id:A5039162249,15,3,GB
514,https://openalex.org/A5004784121,Alex Teytelboym,https://api.openalex.org/works?filter=author.id:A5004784121,4,1,US
515,https://openalex.org/A5063098095,Abeer ElBahrawy,https://api.openalex.org/works?filter=author.id:A5063098095,17,6,GB
516,https://openalex.org/A5035643179,E. A. Clement,https://api.openalex.org/works?filter=author.id:A5035643179,2,1,
517,https://openalex.org/A5066444267,Alejandro Ortega‐Beltran,https://api.openalex.org/works?filter=author.id:A5066444267,76,19,NG
518,https://openalex.org/A5082860684,Kathyrn R. Fair,https://api.openalex.org/works?filter=author.id:A5082860684,5,1,GB
519,https://openalex.org/A5006404917,Steffen Thiel,https://api.openalex.org/works?filter=author.id:A5006404917,451,78,DK
520,https://openalex.org/A5010925987,Nikolitsa Grigoropoulou,https://api.openalex.org/works?filter=author.id:A5010925987,5,2,DE
521,https://openalex.org/A5089872149,Mario Luis Small,https://api.openalex.org/works?filter=author.id:A5089872149,99,32,US
522,https://openalex.org/A5033208803,Tom Theile,https://api.openalex.org/works?filter=author.id:A5033208803,9,3,DE
523,https://openalex.org/A5016227218,Carlos Callejo Peñalba,https://api.openalex.org/works?filter=author.id:A5016227218,1,0,
524,https://openalex.org/A5063557800,Kiran Garimella,https://api.openalex.org/works?filter=author.id:A5063557800,208,29,US
525,https://openalex.org/A5003896967,Lavinia Rossi Mori,https://api.openalex.org/works?filter=author.id:A5003896967,3,1,IT
526,https://openalex.org/A5070657345,Vittorio Loreto,https://api.openalex.org/works?filter=author.id:A5070657345,254,40,IT
527,https://openalex.org/A5091661935,Erick Elejalde,https://api.openalex.org/works?filter=author.id:A5091661935,24,7,DE
528,https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,37892,207,CN
529,https://openalex.org/A5086893629,Loreto Bravo,https://api.openalex.org/works?filter=author.id:A5086893629,61,18,CL
530,https://openalex.org/A5039966234,Francisco Barreras,https://api.openalex.org/works?filter=author.id:A5039966234,24,2,US
531,https://openalex.org/A5041993985,Bethany Hsiao,https://api.openalex.org/works?filter=author.id:A5041993985,1,0,US
532,https://openalex.org/A5026914509,Hong-Yuan Mark Liao,https://api.openalex.org/works?filter=author.id:A5026914509,225,30,CN
533,https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,37892,207,CN
534,https://openalex.org/A5029945844,Sonia Yeh,https://api.openalex.org/works?filter=author.id:A5029945844,184,32,SE
535,https://openalex.org/A5076045006,Yunkyu Sohn,https://api.openalex.org/works?filter=author.id:A5076045006,19,4,US
536,https://openalex.org/A5032278939,Laurence Brandenberger,https://api.openalex.org/works?filter=author.id:A5032278939,30,5,CH
537,https://openalex.org/A5057650206,Frank Schweitzer,https://api.openalex.org/works?filter=author.id:A5057650206,452,47,CH
538,https://openalex.org/A5090115852,Niklas Stoehr,https://api.openalex.org/works?filter=author.id:A5090115852,52,5,CH
539,https://openalex.org/A5089637526,Benjamin J. Radford,https://api.openalex.org/works?filter=author.id:A5089637526,26,5,US
540,https://openalex.org/A5061951606,Ryan Cotterell,https://api.openalex.org/works?filter=author.id:A5061951606,431,31,CH
541,https://openalex.org/A5053043999,Aaron J. Schein,https://api.openalex.org/works?filter=author.id:A5053043999,18,16,US
542,https://openalex.org/A5021512695,Rémi Perrier,https://api.openalex.org/works?filter=author.id:A5021512695,1,1,FR
543,https://openalex.org/A5055313700,Dena G. Hernandez,https://api.openalex.org/works?filter=author.id:A5055313700,372,100,US
544,https://openalex.org/A5027772279,Mariano G. Beiró,https://api.openalex.org/works?filter=author.id:A5027772279,31,8,AR
545,https://openalex.org/A5002960328,José Ignacio Alvarez-Hamelin,https://api.openalex.org/works?filter=author.id:A5002960328,76,11,AR
546,https://openalex.org/A5009316832,Dimitris Kotzinos,https://api.openalex.org/works?filter=author.id:A5009316832,91,11,FR
547,https://openalex.org/A5043770897,Kayla Duskin,https://api.openalex.org/works?filter=author.id:A5043770897,3,1,US
548,https://openalex.org/A5034833027,Kristen Engel,https://api.openalex.org/works?filter=author.id:A5034833027,1,1,US
549,https://openalex.org/A5053945884,Emma S. Spiro,https://api.openalex.org/works?filter=author.id:A5053945884,74,21,US
550,https://openalex.org/A5005865945,Victoria Yantseva,https://api.openalex.org/works?filter=author.id:A5005865945,9,2,SE
551,https://openalex.org/A5019051904,Davide Vega,https://api.openalex.org/works?filter=author.id:A5019051904,61,11,SE
552,https://openalex.org/A5093864381,Dylan Paltra,https://api.openalex.org/works?filter=author.id:A5093864381,0,0,
553,https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,37892,207,CN
554,https://openalex.org/A5055848169,Marius Sältzer,https://api.openalex.org/works?filter=author.id:A5055848169,8,2,DE
555,https://openalex.org/A5079177338,Lena Masch,https://api.openalex.org/works?filter=author.id:A5079177338,44,6,DE
556,https://openalex.org/A5032539868,Mathieu Génois,https://api.openalex.org/works?filter=author.id:A5032539868,37,11,FR
557,https://openalex.org/A5023248855,Volker Straub,https://api.openalex.org/works?filter=author.id:A5023248855,443,83,GB
558,https://openalex.org/A5054138313,Jason Burton,https://api.openalex.org/works?filter=author.id:A5054138313,157,11,US
559,https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,37892,207,CN
560,https://openalex.org/A5022499603,Hao Chen,https://api.openalex.org/works?filter=author.id:A5022499603,11258,156,CN
561,https://openalex.org/A5005081904,Jia Lin Cheoh,https://api.openalex.org/works?filter=author.id:A5005081904,3,0,US
562,https://openalex.org/A5089865252,Sabine Brunswicker,https://api.openalex.org/works?filter=author.id:A5089865252,70,15,US
563,https://openalex.org/A5083712374,Hammaad Adam,https://api.openalex.org/works?filter=author.id:A5083712374,6,2,US
564,https://openalex.org/A5025690046,Fang‐Fang Yin,https://api.openalex.org/works?filter=author.id:A5025690046,1313,60,US
565,https://openalex.org/A5006071289,Mary Y. Hu,https://api.openalex.org/works?filter=author.id:A5006071289,85,32,CN
566,https://openalex.org/A5054432618,Neil A. Tenenholtz,https://api.openalex.org/works?filter=author.id:A5054432618,27,7,GB
567,https://openalex.org/A5033244104,Lorin Crawford,https://api.openalex.org/works?filter=author.id:A5033244104,93,13,US
568,https://openalex.org/A5018151279,Lester Mackey,https://api.openalex.org/works?filter=author.id:A5018151279,185,25,US
569,https://openalex.org/A5030987696,Amir Ghasemian,https://api.openalex.org/works?filter=author.id:A5030987696,18,4,US
570,https://openalex.org/A5092810091,Miguel Rivera-Lanas,https://api.openalex.org/works?filter=author.id:A5092810091,1,0,US
571,https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,37892,207,CN
572,https://openalex.org/A5050101991,Martin Hilbert,https://api.openalex.org/works?filter=author.id:A5050101991,152,23,US
573,https://openalex.org/A5019114043,A. N. Thakur,https://api.openalex.org/works?filter=author.id:A5019114043,8,4,US
574,https://openalex.org/A5064591138,Angelita Repetto,https://api.openalex.org/works?filter=author.id:A5064591138,4,1,US
575,https://openalex.org/A5047198701,Alexander J. Gates,https://api.openalex.org/works?filter=author.id:A5047198701,36,12,US
576,https://openalex.org/A5070799203,Akira Hashimoto,https://api.openalex.org/works?filter=author.id:A5070799203,214,23,JP
577,https://openalex.org/A5019172487,Sho Tsugawa,https://api.openalex.org/works?filter=author.id:A5019172487,110,10,JP
578,https://openalex.org/A5015126836,Keiichiro Tsukamoto,https://api.openalex.org/works?filter=author.id:A5015126836,13,2,JP
579,https://openalex.org/A5093069271,Shintaro Igari,https://api.openalex.org/works?filter=author.id:A5093069271,1,0,
580,https://openalex.org/A5020916633,Anne Cathrine Linder,https://api.openalex.org/works?filter=author.id:A5020916633,20,4,DK
581,https://openalex.org/A5017444948,David Lusseau,https://api.openalex.org/works?filter=author.id:A5017444948,226,58,GB
582,https://openalex.org/A5090663249,Diogo Pacheco,https://api.openalex.org/works?filter=author.id:A5090663249,33,6,GB
583,https://openalex.org/A5071351080,В.А. Семенова,https://api.openalex.org/works?filter=author.id:A5071351080,36,4,RU
584,https://openalex.org/A5077568477,Julian Winkler,https://api.openalex.org/works?filter=author.id:A5077568477,67,15,IT
585,https://openalex.org/A5047385425,Nicholas R. Buttrick,https://api.openalex.org/works?filter=author.id:A5047385425,51,15,US
586,https://openalex.org/A5048176602,Vedran Sekara,https://api.openalex.org/works?filter=author.id:A5048176602,30,9,DK
587,https://openalex.org/A5027772279,Mariano G. Beiró,https://api.openalex.org/works?filter=author.id:A5027772279,31,8,AR
588,https://openalex.org/A5039448366,Kyriaki Kalimeri,https://api.openalex.org/works?filter=author.id:A5039448366,76,17,IT
589,https://openalex.org/A5034550396,Brennan Klein,https://api.openalex.org/works?filter=author.id:A5034550396,60,12,US
590,https://openalex.org/A5049852179,Zoe Rahwan,https://api.openalex.org/works?filter=author.id:A5049852179,8,3,DE
